chrX	404	0.00
chrX	403	0.00
chrX	402	0.00
chrX	401	0.00
chrX	400	0.00
chrX	399	0.00
chrX	398	0.00
chrX	397	0.00
chrX	396	0.00
chrX	395	0.00
chrX	394	0.00
chrX	393	0.00
chrX	392	0.00
chrX	391	0.00
chrX	390	0.00
chrX	389	0.00
chrX	388	0.00
chrX	387	0.00
chrX	386	0.00
chrX	385	0.00
chrX	384	0.00
chrX	383	0.00
chrX	382	0.00
chrX	381	0.00
chrX	380	0.00
chrX	379	0.00
chrX	378	0.00
chrX	377	0.00
chrX	376	0.00
chrX	375	0.00
chrX	374	0.00
chrX	373	0.00
chrX	372	0.00
chrX	371	0.00
chrX	370	0.00
chrX	369	0.00
chrX	368	0.00
chrX	367	0.00
chrX	366	0.00
chrX	365	0.00
chrX	364	0.00
chrX	363	0.00
chrX	362	0.00
chrX	361	0.00
chrX	360	0.00
chrX	359	0.00
chrX	358	0.00
chrX	357	0.00
chrX	356	0.00
chrX	355	0.00
chrX	354	0.00
chrX	353	0.00
chrX	352	0.00
chrX	351	0.00
chrX	350	0.00
chrX	349	0.00
chrX	348	0.00
chrX	347	0.00
chrX	346	0.00
chrX	345	0.00
chrX	344	0.00
chrX	343	0.00
chrX	342	0.00
chrX	341	0.00
chrX	340	0.00
chrX	339	0.00
chrX	338	0.00
chrX	337	0.00
chrX	336	0.00
chrX	335	0.00
chrX	334	0.00
chrX	333	0.00
chrX	332	0.00
chrX	331	0.00
chrX	330	0.00
chrX	329	0.00
chrX	328	0.00
chrX	327	0.00
chrX	326	0.00
chrX	325	0.00
chrX	324	0.00
chrX	323	0.00
chrX	322	0.00
chrX	321	0.00
chrX	320	0.00
chrX	319	0.00
chrX	318	0.00
chrX	317	0.00
chrX	316	0.00
chrX	315	0.00
chrX	314	0.00
chrX	313	0.00
chrX	312	0.00
chrX	311	0.00
chrX	310	0.00
chrX	309	0.00
chrX	308	0.00
chrX	307	0.00
chrX	306	0.00
chrX	305	0.00
chrX	304	0.00
chrX	303	0.00
chrX	302	0.00
chrX	301	0.00
chrX	300	0.00
chrX	299	0.00
chrX	298	0.00
chrX	297	0.00
chrX	296	0.00
chrX	295	0.00
chrX	294	0.00
chrX	293	0.00
chrX	292	0.00
chrX	291	0.00
chrX	290	0.00
chrX	289	0.00
chrX	288	0.00
chrX	287	0.00
chrX	286	0.00
chrX	285	0.00
chrX	284	0.00
chrX	283	0.00
chrX	282	0.00
chrX	281	0.00
chrX	280	0.00
chrX	279	0.00
chrX	278	0.00
chrX	277	0.00
chrX	276	0.00
chrX	275	0.00
chrX	274	0.00
chrX	273	0.00
chrX	272	0.00
chrX	271	0.00
chrX	270	0.00
chrX	269	0.00
chrX	268	0.00
chrX	267	0.00
chrX	266	0.00
chrX	265	0.00
chrX	264	0.00
chrX	263	0.00
chrX	262	0.00
chrX	261	0.00
chrX	260	0.00
chrX	259	0.00
chrX	258	0.00
chrX	257	0.00
chrX	256	0.00
chrX	255	0.00
chrX	254	0.00
chrX	253	0.00
chrX	252	0.00
chrX	251	0.00
chrX	250	0.00
chrX	249	0.00
chrX	248	0.00
chrX	247	0.00
chrX	246	0.00
chrX	245	0.00
chrX	244	0.00
chrX	243	0.00
chrX	242	0.00
chrX	241	0.00
chrX	240	0.00
chrX	239	0.00
chrX	238	0.00
chrX	237	0.00
chrX	236	0.00
chrX	235	0.00
chrX	234	0.00
chrX	233	0.00
chrX	232	0.00
chrX	231	0.00
chrX	230	0.00
chrX	229	0.00
chrX	228	0.00
chrX	227	0.00
chrX	226	0.00
chrX	225	0.00
chrX	224	0.00
chrX	223	0.00
chrX	222	0.00
chrX	221	0.00
chrX	220	0.00
chrX	219	0.00
chrX	218	0.00
chrX	217	0.00
chrX	216	0.00
chrX	215	0.00
chrX	214	0.00
chrX	213	0.00
chrX	212	0.00
chrX	211	0.00
chrX	210	0.00
chrX	209	0.00
chrX	208	0.00
chrX	207	0.00
chrX	206	0.00
chrX	205	0.00
chrX	204	0.00
chrX	203	0.00
chrX	202	0.00
chrX	201	0.00
chrX	200	0.00
chrX	199	0.00
chrX	198	0.00
chrX	197	0.00
chrX	196	0.00
chrX	195	0.00
chrX	194	0.00
chrX	193	0.00
chrX	192	0.00
chrX	191	0.00
chrX	190	0.00
chrX	189	0.00
chrX	188	0.00
chrX	187	0.00
chrX	186	0.00
chrX	185	0.00
chrX	184	0.00
chrX	183	0.00
chrX	182	0.00
chrX	181	0.00
chrX	180	0.00
chrX	179	0.00
chrX	178	0.00
chrX	177	0.00
chrX	176	0.00
chrX	175	0.00
chrX	174	0.00
chrX	173	0.00
chrX	172	0.00
chrX	171	0.00
chrX	170	0.00
chrX	169	0.00
chrX	168	0.00
chrX	167	0.00
chrX	166	0.00
chrX	165	0.00
chrX	164	0.00
chrX	163	0.00
chrX	162	0.00
chrX	161	0.00
chrX	160	0.00
chrX	159	0.00
chrX	158	0.00
chrX	157	0.00
chrX	156	0.00
chrX	155	0.00
chrX	154	0.00
chrX	153	0.00
chrX	152	0.00
chrX	151	0.00
chrX	150	0.00
chrX	149	0.00
chrX	148	0.00
chrX	147	0.00
chrX	146	0.00
chrX	145	0.00
chrX	144	0.00
chrX	143	0.00
chrX	142	0.00
chrX	141	0.00
chrX	140	0.00
chrX	139	0.00
chrX	138	0.00
chrX	137	0.00
chrX	136	0.00
chrX	135	0.00
chrX	134	0.00
chrX	133	0.00
chrX	132	0.00
chrX	131	0.00
chrX	130	0.00
chrX	129	0.00
chrX	128	0.00
chrX	127	0.00
chrX	126	0.00
chrX	125	0.00
chrX	124	0.00
chrX	123	0.00
chrX	122	0.00
chrX	121	0.00
chrX	120	0.00
chrX	119	0.00
chrX	118	0.00
chrX	117	0.00
chrX	116	0.00
chrX	115	0.00
chrX	114	0.00
chrX	113	0.00
chrX	112	0.00
chrX	111	0.00
chrX	110	0.00
chrX	109	0.00
chrX	108	0.00
chrX	107	0.00
chrX	106	0.00
chrX	105	0.00
chrX	104	0.00
chrX	103	0.00
chrX	102	0.00
chrX	101	0.00
chrX	100	0.00
chrX	99	0.00
chrX	98	0.00
chrX	97	0.00
chrX	96	0.00
chrX	95	0.00
chrX	94	0.00
chrX	93	0.00
chrX	92	0.00
chrX	91	0.00
chrX	90	0.00
chrX	89	0.00
chrX	88	0.00
chrX	87	0.00
chrX	86	0.00
chrX	85	0.00
chrX	84	0.00
chrX	83	0.00
chrX	82	0.00
chrX	81	0.00
chrX	80	0.00
chrX	79	0.00
chrX	78	0.00
chrX	77	0.00
chrX	76	0.00
chrX	75	0.00
chrX	74	0.00
chrX	73	0.00
chrX	72	0.00
chrX	71	0.00
chrX	70	0.00
chrX	69	0.00
chrX	68	0.01
chrX	67	0.01
chrX	66	0.01
chrX	65	0.01
chrX	64	0.01
chrX	63	0.01
chrX	62	0.01
chrX	61	0.01
chrX	60	0.01
chrX	59	0.01
chrX	58	0.01
chrX	57	0.01
chrX	56	0.01
chrX	55	0.01
chrX	54	0.01
chrX	53	0.01
chrX	52	0.01
chrX	51	0.01
chrX	50	0.01
chrX	49	0.01
chrX	48	0.01
chrX	47	0.01
chrX	46	0.01
chrX	45	0.01
chrX	44	0.01
chrX	43	0.01
chrX	42	0.01
chrX	41	0.01
chrX	40	0.01
chrX	39	0.01
chrX	38	0.01
chrX	37	0.01
chrX	36	0.01
chrX	35	0.01
chrX	34	0.01
chrX	33	0.01
chrX	32	0.01
chrX	31	0.01
chrX	30	0.01
chrX	29	0.01
chrX	28	0.01
chrX	27	0.01
chrX	26	0.01
chrX	25	0.01
chrX	24	0.02
chrX	23	0.02
chrX	22	0.02
chrX	21	0.02
chrX	20	0.02
chrX	19	0.02
chrX	18	0.02
chrX	17	0.02
chrX	16	0.02
chrX	15	0.02
chrX	14	0.02
chrX	13	0.02
chrX	12	0.02
chrX	11	0.02
chrX	10	0.02
chrX	9	0.02
chrX	8	0.03
chrX	7	0.03
chrX	6	0.03
chrX	5	0.03
chrX	4	0.03
chrX	3	0.04
chrX	2	0.06
chrX	1	0.23
chrX	0	1.00
total	404	0.00
total	403	0.00
total	402	0.00
total	401	0.00
total	400	0.00
total	399	0.00
total	398	0.00
total	397	0.00
total	396	0.00
total	395	0.00
total	394	0.00
total	393	0.00
total	392	0.00
total	391	0.00
total	390	0.00
total	389	0.00
total	388	0.00
total	387	0.00
total	386	0.00
total	385	0.00
total	384	0.00
total	383	0.00
total	382	0.00
total	381	0.00
total	380	0.00
total	379	0.00
total	378	0.00
total	377	0.00
total	376	0.00
total	375	0.00
total	374	0.00
total	373	0.00
total	372	0.00
total	371	0.00
total	370	0.00
total	369	0.00
total	368	0.00
total	367	0.00
total	366	0.00
total	365	0.00
